	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
56	[1.9562145941161941, 1.4361629282622015]	[0.10156964244087774, 0.81317908255705]	[-1.098115514520509, 1.1500309034708163]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.025957694475153545
57	[1.7903438348666265, 2.045378399292409]	[0.5577712183549475, 0.2011016733353793]	[1.9020352384839565, -0.11084927980822705]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8955929793378649
58	[1.4434485727213207, 1.9426922554158468]	[0.8040637199509074, 0.10914789407309784]	[1.1664613915320072, -1.0477462002798201]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.059357595626093586
59	[1.5061336919603407, 1.656993532088387]	[0.5932520820728866, 0.3244657697352296]	[0.6750667041796534, -0.08514686118059672]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.29495992149952843
60	[1.9385576442927266, 1.6566047853122223]	[0.20529701591452365, 0.6341396666634614]	[-0.26398894355193453, 1.6886004177403078]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7123057370941867
61	[1.978525648115884, 2.0142987996549895]	[0.35914867940985706, 0.3112647528498151]	[1.1217289828385963, 0.8099312835505341]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9658301331945652
62	[1.9262816569527224, 1.4017440151009675]	[0.10105392206559276, 0.823698713113428]	[-1.1288231208033295, 0.9426133621690849]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.09310487931712239
63	[1.9910717710289654, 2.0679337945229865]	[0.3703376846005094, 0.2723170892245846]	[1.2578542749231933, 0.5925952411461936]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9252247580346934
64	[1.5415427503509507, 1.9789653740156743]	[0.7498341434632336, 0.13034197133737563]	[1.5985903501940193, -0.8320811961939122]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.38325457700005333
65	[1.9278495201443477, 2.0554104707342202]	[0.42559355779435465, 0.25550474957152014]	[1.5009987371973417, 0.407944989624352]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9544718634108469
66	[2.0512153419320183, 1.9025181278647136]	[0.2475245639262646, 0.448674949131374]	[0.32536420093830076, 1.588727118933956]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9570456599361282
67	[1.9495787604698998, 1.73786407677499]	[0.2409835220305985, 0.5620480208612639]	[0.051553580972012285, 1.6740749247041302]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8628142528380711
68	[1.992749687036237, 1.4972988429017668]	[0.10837486950192085, 0.7863481297211213]	[-1.006753815561839, 1.467508547755224]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.23037736609669265
69	[1.4793985170764983, 1.5182678752100098]	[0.5048882282270107, 0.432187551923675]	[0.16685905982382024, 0.009272250064276899]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.08806565494404844
70	[2.08580062902263, 2.047398745771575]	[0.27968215394941853, 0.3261186678433537]	[0.7048683704784515, 1.0356641817184147]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8702662760984331
71	[1.7931684783794395, 1.6357620908259625]	[0.30173882022463994, 0.5663358969643687]	[0.1431783944811914, 1.196959550553884]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6700689725175377
72	[1.4570151307561374, 1.8330110223812603]	[0.7483912613088229, 0.16632477474707358]	[1.0395907839612304, -0.7365004456511852]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.15154516915502247
73	[1.8125069786653931, 1.5226386075111698]	[0.21456308727783707, 0.6840816575811047]	[-0.42415365477303485, 1.1748984018031208]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.37537237351504316
74	[1.4679491641558842, 1.71614785149257]	[0.6713253636412342, 0.24875268345892962]	[0.796233043748251, -0.39089974688730367]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.20266664843047355
75	[1.5944783534277616, 1.799819875490099]	[0.6107554298739446, 0.26862880305528736]	[1.2233726788583241, -0.07045859385468799]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.576457042501818
76	[2.030208237297626, 2.062774132484582]	[0.33263475568693474, 0.2920080812811454]	[1.045325013965411, 0.7629982213362508]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9041616176508308
77	[1.5263329948185993, 1.5135399645016]	[0.4539527816501745, 0.4777871348505626]	[0.13969218125123772, 0.19583959629511352]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.1677658887731755
78	[1.882933596418335, 1.4127456715198141]	[0.12218187229053978, 0.8013216209272633]	[-1.0042280426797867, 0.9410945778103984]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.03156673243469421
79	[1.4251297616711835, 1.4496666163004803]	[0.49829926647885175, 0.45171588749947333]	[-0.09675666905274556, -0.17287402704660426]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.1348153480496748
80	[1.8487733209086692, 1.4188633378944644]	[0.14027914512447187, 0.7831108550062467]	[-0.90658187527035, 0.9173034336961349]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.005360779212892453
81	[2.058684387530274, 1.5137126255084747]	[0.09000994114283253, 0.7961655721756677]	[-1.114091372680159, 1.624192347308711]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.255050487314276
82	[1.7267693958705514, 1.7409366320611956]	[0.43856913887219373, 0.4144069764793525]	[0.8363197494438249, 0.7342864832325723]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7853031163381988
83	[1.8727081688275364, 1.7632973540292411]	[0.31745547968108445, 0.4917551087916718]	[0.4723946881352727, 1.3305137751594016]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9014542316473372
84	[1.9970300351390822, 1.4393636850495153]	[0.08854065494794398, 0.82396431738984]	[-1.1753186288325783, 1.2141124809105412]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.0193969260389816
85	[1.8847168000025927, 1.7729048732066086]	[0.3130311161730823, 0.4895811871281622]	[0.4715034558671201, 1.3570868462730754]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.914295151070098
86	[1.847923122644091, 1.4164474682813197]	[0.13962852172334528, 0.784375686273396]	[-0.9124383824283309, 0.9053872966131903]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.0035255429075702997
87	[1.4875992563821356, 1.5833158263679028]	[0.5522756206453151, 0.3765989975897068]	[0.40468736306894204, -0.028372876572376537]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.18815724324828287
88	[1.4891530175325138, 1.8423790246113227]	[0.7283192607396608, 0.17729862693039658]	[1.1638310242367258, -0.6422099820985014]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.2608105210691122
89	[1.9272303763629408, 1.4799964467169708]	[0.12935709628726197, 0.7739540360219799]	[-0.8989124961285146, 1.2968191336075692]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.19895331873952726
90	[1.7785770337533438, 1.9457314183579935]	[0.5195222933912681, 0.26621178717313315]	[1.5848066051714857, 0.2517216709604125]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9182641380659492
91	[1.9348306831462034, 1.9422642329003241]	[0.3647993349359327, 0.3541119960389377]	[1.0308574959686865, 0.9666265328327015]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.998742014400694
92	[2.038212689237985, 1.8248742226495578]	[0.2215988909644942, 0.5202049229499891]	[0.062324403714760244, 1.7996694623012286]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9309969330079944
93	[1.4511897643157952, 1.8596908638804854]	[0.7654164654884448, 0.14936839240585797]	[1.0685872430389378, -0.8250077088681801]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.12178976708537877
94	[1.920081193876053, 1.836006902949045]	[0.3198833239476821, 0.44775825632200655]	[0.6231634328935598, 1.3215547476298182]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.972359090261689
95	[1.8806329264868895, 1.5231481742431585]	[0.17244958261551765, 0.7205709818198884]	[-0.620282146228599, 1.3445672561714002]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3621425549714007
96	[1.9563132015355833, 1.9489895764638494]	[0.34850526948757876, 0.35886556616615134]	[0.9632495647633246, 1.0267905058017657]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9950200352825449
