,monopoly,nash,metric,prices_0,actions_0,rewards_0,prices_1,actions_1,rewards_1,prices_2,actions_2,rewards_2,prices_3,actions_3,rewards_3,prices_4,actions_4,rewards_4,prices_5,actions_5,rewards_5,prices_6,actions_6,rewards_6,prices_7,actions_7,rewards_7,prices_8,actions_8,rewards_8,prices_9,actions_9,rewards_9
72,2.0,1.0,0.0,2.3109911113977435,0.0,0.0,3.1961192786693573,0.0,0.0,3.303173756599426,0.0,0.0,1.4093118488788607,0.0,0.0,2.629158702492714,0.0,0.0,2.050306770205498,0.0,0.0,0.8775463998317721,0.0,-0.25990208453061614,2.2648057326674462,0.0,0.0,2.4263024240732194,0.0,0.0,0.9925800025463107,0.0,0.0
73,2.0,1.0,0.0,2.1724833071231844,0.0,0.0,0.8490404486656191,0.0,-0.32470788880783935,1.4240580618381502,0.0,0.0,1.279341107606888,0.0,0.0,2.344798909127712,0.0,0.0,2.3749534726142882,0.0,0.0,2.918164539337158,0.0,0.0,2.788549691438675,0.0,0.0,1.2114146769046785,0.0,0.0,2.786340409517288,0.0,0.0
74,2.0,1.0,0.24856607492685812,2.6447144508361817,0.0,0.0,1.133147114515305,0.0,0.24856607492685812,3.2819987595081326,0.0,0.0,1.4634226351976396,0.0,0.0,1.204220873117447,0.0,0.0,3.160786497592926,0.0,0.0,2.664526197314262,0.0,0.0,3.2819856643676757,0.0,0.0,3.267151659727096,0.0,0.0,1.2041352510452272,0.0,0.0
75,2.0,1.0,0.27660823203380586,2.876468062400818,0.0,0.0,3.2817782342433928,0.0,0.0,1.2120459556579593,0.0,0.0,2.1899418704211713,0.0,0.0,1.8271109104156495,0.0,0.0,3.0463043630123137,0.0,0.0,1.7755904436111452,0.0,0.0,2.3311303913593293,0.0,0.0,1.149475592374802,0.0,0.27660823203380586,1.3566939473152164,0.0,0.0
76,2.0,1.0,0.0,2.4140872731804848,0.0,0.0,1.4748661607503892,0.0,0.0,2.763751834630966,0.0,0.0,1.769379860162735,0.0,0.0,0.8775223016738893,0.0,-0.2599561832394831,1.877575358748436,0.0,0.0,2.1972184099256995,0.0,0.0,0.9453191757202151,0.0,0.0,0.9913833856582643,0.0,0.0,1.2323820888996126,0.0,0.0
77,2.0,1.0,0.2086851871853243,1.1104412257671359,0.0,0.2086851871853243,3.1831328511238097,0.0,0.0,3.0778324246406554,0.0,0.0,1.5081486612558366,0.0,0.0,1.9143257275223733,0.0,0.0,2.7204360157251357,0.0,0.0,2.8614534378051757,0.0,0.0,1.8150966420769694,0.0,0.0,2.0871757374145092,0.0,0.0,2.5814285039901734,0.0,0.0
78,2.0,1.0,0.0,1.0209247052669528,0.0,0.0,1.8179971575737,0.0,0.0,2.82212718129158,0.0,0.0,3.0385690867900848,0.0,0.0,0.8589192986488345,0.0,-0.3020651669960676,2.564445734024048,0.0,0.0,1.177769231796265,0.0,0.0,1.9182726919651032,0.0,0.0,2.227330888807774,0.0,0.0,1.553970456123352,0.0,0.0
79,2.0,1.0,0.0,2.8858315527439116,0.0,0.0,2.5595343977212908,0.0,0.0,1.6091604292392732,0.0,0.0,3.2496766984462737,0.0,0.0,1.0941776037216189,0.0,0.0,0.9436320722103122,0.0,-0.11591319886267905,3.1069045662879944,0.0,0.0,2.96549773812294,0.0,0.0,2.6699683904647826,0.0,0.0,1.507771420478821,0.0,0.0
80,2.0,1.0,0.0,1.9495541639626026,0.0,0.0,3.2758173882961272,0.0,0.0,0.8878761410713198,0.0,-0.23681947759841887,0.9672385036945346,0.0,0.0,1.7118656158447267,0.0,0.0,0.9231034636497499,0.0,0.0,3.311756497621536,0.0,0.0,1.7374777734279634,0.0,0.0,2.0027065835893154,0.0,0.0,2.156562638282776,0.0,0.0
81,2.0,1.0,0.0,0.836510878801346,0.0,-0.3537069351476162,2.84890930056572,0.0,0.0,2.4518077671527863,0.0,0.0,1.802827173471451,0.0,0.0,2.4682405799627305,0.0,0.0,1.261572164297104,0.0,0.0,1.0385816037654878,0.0,0.0,1.2183609902858736,0.0,0.0,3.3089556872844694,0.0,0.0,2.2397785268723966,0.0,0.0
82,2.0,1.0,0.0,3.2386075854301453,0.0,0.0,1.539156249165535,0.0,0.0,2.895728534460068,0.0,0.0,1.4434613406658174,0.0,0.0,0.9026996076107028,0.0,-0.20406815113770566,3.2432268381118776,0.0,0.0,3.078329807519913,0.0,0.0,3.0754285752773285,0.0,0.0,1.941605491191149,0.0,0.0,1.6937559664249422,0.0,0.0
83,2.0,1.0,0.0,0.8110689580440524,0.0,-0.4135570225264551,3.2555216252803802,0.0,0.0,3.3444027602672577,0.0,0.0,2.4741253346204757,0.0,0.0,0.942391520738602,0.0,0.0,1.399534195661545,0.0,0.0,2.8335065484046935,0.0,0.0,1.569113940000534,0.0,0.0,2.9610141634941103,0.0,0.0,1.1025299012660983,0.0,0.0
84,2.0,1.0,0.0,2.9766527831554415,0.0,0.0,3.3851752936840054,0.0,0.0,0.8550673902034762,0.0,0.0,3.248298764228821,0.0,0.0,3.365287494659424,0.0,0.0,0.8347110331058505,0.0,0.0,0.8014181494712833,0.0,-0.4365984524168429,2.185630401968956,0.0,0.0,0.8329901456832889,0.0,0.0,2.5719937652349474,0.0,0.0
85,2.0,1.0,0.2500598419840572,3.0527137756347655,0.0,0.0,3.0232521116733553,0.0,0.0,2.3353604316711425,0.0,0.0,2.4494669526815414,0.0,0.0,2.4139421612024305,0.0,0.0,2.493705552816391,0.0,0.0,2.0194320902228355,0.0,0.0,3.300561082363129,0.0,0.0,1.134009146690369,0.0,0.2500598419840572,1.601121833920479,0.0,0.0
86,2.0,1.0,0.21369700490638,1.113262724876404,0.0,0.21369700490638,2.6669270634651183,0.0,0.0,2.1105751153081656,0.0,0.0,3.132856810092926,0.0,0.0,1.563093972206116,0.0,0.0,3.146127998828888,0.0,0.0,3.2987215638160707,0.0,0.0,1.2283803999423983,0.0,0.0,1.5191973179578784,0.0,0.0,3.323271155357361,0.0,0.0
87,2.0,1.0,0.2480417966677551,1.538191044330597,0.0,0.0,2.882866007089615,0.0,0.0,2.216689808666706,0.0,0.0,3.2835186481475827,0.0,0.0,1.8393828585743905,0.0,0.0,2.654109516739845,0.0,0.0,1.1328447639942172,0.0,0.2480417966677551,1.6683697581291201,0.0,0.0,3.3215907156467437,0.0,0.0,2.998611629009247,0.0,0.0
88,2.0,1.0,0.0,1.0826410949230196,0.0,0.0,2.583820304274559,0.0,0.0,1.1639930665493012,0.0,0.0,1.1076361536979678,0.0,0.0,3.35595988035202,0.0,0.0,0.8987020254135134,0.0,-0.2128572288282977,1.1540406048297884,0.0,0.0,1.1593700945377352,0.0,0.0,3.236300206184387,0.0,0.0,2.803554320335388,0.0,0.0
89,2.0,1.0,0.3325920363519845,1.1830495953559876,0.0,0.3325920363519845,1.276187813282013,0.0,0.0,1.697681796550751,0.0,0.0,3.328750270605087,0.0,0.0,2.029938979074359,0.0,0.0,2.6094916999340056,0.0,0.0,1.2071830868721012,0.0,0.0,2.570764720439911,0.0,0.0,3.1940053045749663,0.0,0.0,1.8683090746402742,0.0,0.0
90,2.0,1.0,0.0,2.3427734047174456,0.0,0.0,3.2516813397407534,0.0,0.0,0.9159539043903353,0.0,0.0,2.41714673191309,0.0,0.0,1.7472063779830935,0.0,0.0,1.5246380776166917,0.0,0.0,2.5863681226968764,0.0,0.0,0.8775100588798526,0.0,-0.25998366791591204,1.7098255246877672,0.0,0.0,1.2417289197444918,0.0,0.0
91,2.0,1.0,0.29990256127876913,3.080047827959061,0.0,0.0,1.900665307044983,0.0,0.0,1.338861232995987,0.0,0.0,3.1108434915542604,0.0,0.0,2.4108493641018867,0.0,0.0,2.299057273566723,0.0,0.0,1.1632817447185517,0.0,0.29990256127876913,3.2080814957618715,0.0,0.0,3.3306809127330776,0.0,0.0,2.327528588473797,0.0,0.0
92,2.0,1.0,0.0,2.817447102069855,0.0,0.0,2.8746350526809694,0.0,0.0,1.6324014365673067,0.0,0.0,0.8875618577003481,0.0,-0.23751862044310054,3.37993266582489,0.0,0.0,0.9678608715534212,0.0,0.0,0.9057667374610903,0.0,0.0,3.2778675138950346,0.0,0.0,3.159345722198486,0.0,0.0,1.5796831130981448,0.0,0.0
93,2.0,1.0,0.0,2.215821984410286,0.0,0.0,3.3367739498615263,0.0,0.0,1.4147687256336214,0.0,0.0,1.290064013004303,0.0,0.0,2.5652489930391313,0.0,0.0,3.158134615421295,0.0,0.0,1.9899332329630852,0.0,0.0,0.9143104255199435,0.0,-0.17872185213468625,1.3107350409030918,0.0,0.0,3.0270576059818266,0.0,0.0
94,2.0,1.0,0.22215675919160235,3.131779211759567,0.0,0.0,1.1180457830429078,0.0,0.22215675919160235,2.4494112014770506,0.0,0.0,3.2798510789871216,0.0,0.0,2.723629370331764,0.0,0.0,1.57251972258091,0.0,0.0,3.094768005609512,0.0,0.0,2.5362090080976487,0.0,0.0,1.5134220123291018,0.0,0.0,1.5887020230293274,0.0,0.0
95,2.0,1.0,0.0,2.9465547263622285,0.0,0.0,0.9788089513778688,0.0,0.0,2.889977830648422,0.0,0.0,1.871062870323658,0.0,0.0,1.7136725515127185,0.0,0.0,0.9508739173412326,0.0,-0.10066553731493082,3.3743123710155487,0.0,0.0,0.9922330975532534,0.0,0.0,1.486237081885338,0.0,0.0,2.547456842660904,0.0,0.0
96,2.0,1.0,0.0,2.8007401823997498,0.0,0.0,1.8527957305312157,0.0,0.0,3.1942134320735933,0.0,0.0,2.862493997812271,0.0,0.0,2.189996149390936,0.0,0.0,1.3888290345668795,0.0,0.0,1.7816252306103708,0.0,0.0,1.3518048107624057,0.0,0.0,0.8468117177486423,0.0,-0.32984321432183705,1.4121553540229799,0.0,0.0
97,2.0,1.0,0.0,1.4090196490287783,0.0,0.0,1.1516221880912783,0.0,0.0,2.751130598783493,0.0,0.0,0.9755276501178745,0.0,-0.04954359567300425,3.181486815214157,0.0,0.0,1.1030751705169681,0.0,0.0,2.1085124496836216,0.0,0.0,3.1290658831596376,0.0,0.0,2.541257494688034,0.0,0.0,1.091447848081589,0.0,0.0
98,2.0,1.0,0.0,0.9891422569751742,0.0,-0.02183337663324472,2.3884582430124284,0.0,0.0,2.327853351831436,0.0,0.0,3.1957333207130434,0.0,0.0,1.2706139326095585,0.0,0.0,2.8859695553779603,0.0,0.0,3.090780419111252,0.0,0.0,1.1759774446487428,0.0,0.0,1.8097060933709146,0.0,0.0,2.8610798001289366,0.0,0.0
99,2.0,1.0,0.09238800010853906,2.4901179879903794,0.0,0.0,1.0473132729530337,0.0,0.09238800010853906,2.085226350929588,0.0,0.0,1.5122716546058657,0.0,0.0,1.0770252943038943,0.0,0.0,1.119878560304642,0.0,0.0,1.4461011350154878,0.0,0.0,3.071447652578354,0.0,0.0,2.739601489901543,0.0,0.0,3.267451298236847,0.0,0.0
100,2.0,1.0,0.704753354357001,3.237819242477417,0.0,0.0,3.1526565849781036,0.0,0.0,3.293993598222732,0.0,0.0,1.9907136917114259,0.0,0.0,1.5180630385875704,0.0,0.0,1.4566339671611788,0.0,0.704753354357001,1.6955941289663317,0.0,0.0,2.3153733342885974,0.0,0.0,1.6731738537549974,0.0,0.0,2.2327000223100186,0.0,0.0
101,2.0,1.0,0.0,1.7271391212940217,0.0,0.0,2.2223088249564174,0.0,0.0,3.137419807910919,0.0,0.0,1.071997302770615,0.0,0.0,3.359693932533264,0.0,0.0,0.8331262886524202,0.0,-0.36159425823407493,3.0722621858119963,0.0,0.0,1.5416726082563401,0.0,0.0,2.664528560638428,0.0,0.0,2.9719345033168794,0.0,0.0
102,2.0,1.0,0.0,2.1923386104404927,0.0,0.0,2.1716774474829434,0.0,0.0,1.3142627477645876,0.0,0.0,1.1092811048030855,0.0,0.0,0.8768442213535312,0.0,-0.26147890310695554,2.8429449677467344,0.0,0.0,3.3017158567905422,0.0,0.0,1.823727037012577,0.0,0.0,2.137349677272141,0.0,0.0,2.117724810168147,0.0,0.0
103,2.0,1.0,0.15551337456128533,3.2437211990356447,0.0,0.0,1.2294043779373172,0.0,0.0,1.2263093531131748,0.0,0.0,1.300282096862793,0.0,0.0,1.9850645527243616,0.0,0.0,2.6043835490942002,0.0,0.0,2.2386603355407715,0.0,0.0,1.0810404658317567,0.0,0.15551337456128533,2.195276716351509,0.0,0.0,3.1439364612102505,0.0,0.0
104,2.0,1.0,0.0,2.337742933630943,0.0,0.0,2.8217664837837217,0.0,0.0,1.6071086376905444,0.0,0.0,2.5648080974817278,0.0,0.0,3.3859967231750487,0.0,0.0,2.9105162799358366,0.0,0.0,1.8370265275239945,0.0,0.0,1.4418309569358827,0.0,0.0,2.774637538194656,0.0,0.0,0.9169277489185337,0.0,-0.17304550106267483
105,2.0,1.0,0.0,1.1711575806140901,0.0,0.0,1.3693518340587618,0.0,0.0,3.0800186932086944,0.0,0.0,2.439482992887497,0.0,0.0,1.3028122484683993,0.0,0.0,0.9259623885154726,0.0,-0.15355679088338856,0.9450702130794528,0.0,0.0,1.690484815835953,0.0,0.0,1.424884217977524,0.0,0.0,1.574259826540947,0.0,0.0
106,2.0,1.0,0.6941116072597495,1.5775943607091905,0.0,0.0,2.4870980858802794,0.0,0.0,1.4469282209873202,0.0,0.6941116072597495,1.525359356403351,0.0,0.0,3.0789574444293977,0.0,0.0,3.26100407242775,0.0,0.0,1.9044116020202637,0.0,0.0,3.2115176916122437,0.0,0.0,1.7979138031601907,0.0,0.0,2.280985359847546,0.0,0.0
107,2.0,1.0,0.0,2.711247333884239,0.0,0.0,3.105234432220459,0.0,0.0,3.1529749751091005,0.0,0.0,2.213355865329504,0.0,0.0,2.9933835685253145,0.0,0.0,1.2579745650291445,0.0,0.0,1.8469638600945473,0.0,0.0,0.9568132221698764,0.0,-0.08823865343959562,2.6950672417879105,0.0,0.0,1.432290953397751,0.0,0.0
108,2.0,1.0,0.0,1.6928777784109117,0.0,0.0,1.2979279160499575,0.0,0.0,2.2182272866368296,0.0,0.0,0.8265470266342165,0.0,-0.37699188070099815,2.3598337188363074,0.0,0.0,2.733956554532051,0.0,0.0,0.9363242864608767,0.0,0.0,1.0301399648189546,0.0,0.0,0.8935473442077639,0.0,0.0,1.1322543203830722,0.0,0.0
109,2.0,1.0,0.8441769487168322,2.1125419022515417,0.0,0.0,1.757481646537781,0.0,0.0,3.1021926403045654,0.0,0.0,2.0116089545190334,0.0,0.0,1.6052557140588761,0.0,0.8441769487168322,3.334842765331268,0.0,0.0,1.9859410360455514,0.0,0.0,1.9242524832487107,0.0,0.0,1.7499025821685792,0.0,0.0,2.6879921466112138,0.0,0.0
110,2.0,1.0,0.0,2.240994776785374,0.0,0.0,1.1589866936206819,0.0,0.0,0.8031121492385866,0.0,-0.4325405273002753,3.3808264672756194,0.0,0.0,3.2410851240158083,0.0,0.0,0.9141621172428134,0.0,0.0,1.2685607850551608,0.0,0.0,2.269019365310669,0.0,0.0,2.557006686925888,0.0,0.0,1.239901798963547,0.0,0.0
111,2.0,1.0,0.0,0.8781319618225101,0.0,-0.25858789508421,2.061220589093864,0.0,0.0,3.3443991959095003,0.0,0.0,2.34552890509367,0.0,0.0,3.219839149713516,0.0,0.0,0.9039893627166751,0.0,0.0,2.3800062403082847,0.0,0.0,2.4427943199872972,0.0,0.0,2.6752613842487336,0.0,0.0,0.9409884035587313,0.0,0.0
112,2.0,1.0,0.4098115169513018,1.231762742996216,0.0,0.4098115169513018,2.875830274820328,0.0,0.0,3.2359256386756896,0.0,0.0,1.8070917919278147,0.0,0.0,2.762313461303711,0.0,0.0,3.149652528762817,0.0,0.0,1.9209384053945542,0.0,0.0,3.0695111989974975,0.0,0.0,2.0258006725460294,0.0,0.0,1.56496696472168,0.0,0.0
113,2.0,1.0,0.048014342917974996,3.24791699051857,0.0,0.0,2.6093917429447173,0.0,0.0,2.3596265211701395,0.0,0.0,1.643761393427849,0.0,0.0,3.0933273077011108,0.0,0.0,1.1622142195701601,0.0,0.0,1.0243024766445161,0.0,0.048014342917974996,3.037973606586456,0.0,0.0,1.2289142787456515,0.0,0.0,2.3661686673760416,0.0,0.0
114,2.0,1.0,0.6134798597665851,1.6223721086978915,0.0,0.0,2.7798542082309723,0.0,0.0,2.52684528529644,0.0,0.0,1.6202332615852357,0.0,0.0,1.3782925605773928,0.0,0.6134798597665851,2.2485794685781,0.0,0.0,2.158611257746816,0.0,0.0,2.4277675688266753,0.0,0.0,2.9227138996124267,0.0,0.0,2.4362480282783507,0.0,0.0
115,2.0,1.0,0.0,3.140215039253235,0.0,0.0,1.541385290026665,0.0,0.0,0.9344131708145145,0.0,0.0,0.9338280737400058,0.0,-0.13672257634494658,2.264478625357151,0.0,0.0,2.7370690524578096,0.0,0.0,1.9639097794890406,0.0,0.0,2.677987110614777,0.0,0.0,2.4052946612238886,0.0,0.0,3.2393772542476653,0.0,0.0
116,2.0,1.0,0.0,0.8840880036354068,0.0,0.0,0.8342847824096682,0.0,-0.35889196852167465,0.8983437299728396,0.0,0.0,3.079854500293732,0.0,0.0,2.7019469171762465,0.0,0.0,2.7004515141248704,0.0,0.0,0.9897642374038698,0.0,0.0,2.73983638882637,0.0,0.0,2.0821975488215685,0.0,0.0,1.181689327955246,0.0,0.0
117,2.0,1.0,0.6400293391925503,2.317304053902626,0.0,0.0,1.400024449825287,0.0,0.6400293391925503,1.8930279925465585,0.0,0.0,2.0788978712633255,0.0,0.0,2.702186232805252,0.0,0.0,2.3403492346405983,0.0,0.0,2.5879847526550295,0.0,0.0,1.8254481568932535,0.0,0.0,1.5532981097698213,0.0,0.0,3.363694304227829,0.0,0.0
118,2.0,1.0,0.0,1.5832606047391893,0.0,0.0,2.9884356200695037,0.0,0.0,3.1758200287818905,0.0,0.0,0.8867909491062167,0.0,-0.23923439099183783,3.1917272925376894,0.0,0.0,2.6141711980104447,0.0,0.0,2.92066113948822,0.0,0.0,1.8712661355733873,0.0,0.0,2.24212459102273,0.0,0.0,3.1720189511775967,0.0,0.0
119,2.0,1.0,0.0809502611704197,1.767184564471245,0.0,0.0,2.894957935810089,0.0,0.0,2.21204866617918,0.0,0.0,1.8174979537725449,0.0,0.0,3.090162235498428,0.0,0.0,3.2646160066127776,0.0,0.0,1.4636070132255556,0.0,0.0,1.6562528014183047,0.0,0.0,1.0413291811943057,0.0,0.0809502611704197,2.301699993014336,0.0,0.0
120,2.0,1.0,0.0,2.0759359674528244,0.0,0.0,3.2763762176036835,0.0,0.0,1.1660597741603853,0.0,0.0,0.8816368877887728,0.0,0.0,2.044101746380329,0.0,0.0,1.6371339350938798,0.0,0.0,0.9945427238941196,0.0,0.0,3.337539666891098,0.0,0.0,2.7658198595047,0.0,0.0,0.8339126169681552,0.0,-0.35975978486605625
121,2.0,1.0,0.30339171740829296,3.1781432151794435,0.0,0.0,2.734168013930321,0.0,0.0,1.771213412284851,0.0,0.0,1.196086543798447,0.0,0.0,3.2887687921524047,0.0,0.0,2.0356809318065645,0.0,0.0,1.165369373559952,0.0,0.30339171740829296,1.7706918925046922,0.0,0.0,1.3858602344989779,0.0,0.0,2.380575704574585,0.0,0.0
122,2.0,1.0,0.30853050205576227,1.4565603941679002,0.0,0.0,2.0406036343425513,0.0,0.0,1.9220554053783419,0.0,0.0,1.179699563980103,0.0,0.0,3.032083970308304,0.0,0.0,2.886105388402939,0.0,0.0,1.1684535503387452,0.0,0.30853050205576227,2.080763807706535,0.0,0.0,1.5485314011573794,0.0,0.0,1.5693249732255938,0.0,0.0
123,2.0,1.0,0.0,3.0474888145923615,0.0,0.0,3.1602256536483764,0.0,0.0,2.804824858903885,0.0,0.0,1.3644934594631197,0.0,0.0,1.1260126650333406,0.0,0.0,0.9108202993869785,0.0,-0.18631242022747113,2.5456127524375916,0.0,0.0,3.1802044987678526,0.0,0.0,1.9945228278636933,0.0,0.0,2.6790842354297637,0.0,0.0
124,2.0,1.0,0.24404338417067648,2.0625714952126146,0.0,0.0,3.053398597240448,0.0,0.0,2.2950055092573165,0.0,0.0,2.809423965215683,0.0,0.0,3.3796601474285124,0.0,0.0,2.386221259832382,0.0,0.0,2.9552512168884277,0.0,0.0,2.1085775421932342,0.0,0.0,1.7890247985720635,0.0,0.0,1.1305423438549043,0.0,0.24404338417067648
125,2.0,1.0,0.07726225053903187,2.8270111262798308,0.0,0.0,1.6366818815469744,0.0,0.0,1.8788361340761186,0.0,0.0,3.390675872564316,0.0,0.0,1.1657695114612583,0.0,0.0,3.206056708097458,0.0,0.0,1.0394076049327852,0.0,0.07726225053903187,3.096593576669693,0.0,0.0,1.714084002375603,0.0,0.0,2.345876894891262,0.0,0.0
126,2.0,1.0,0.0,1.0891788244247438,0.0,0.0,1.0677210807800295,0.0,0.0,2.2900574445724486,0.0,0.0,2.9603184938430784,0.0,0.0,0.9279937624931338,0.0,-0.1491973732536276,0.9824312686920169,0.0,0.0,2.205422437936068,0.0,0.0,2.8728460550308226,0.0,0.0,1.7240359216928485,0.0,0.0,3.088069570064545,0.0,0.0
127,2.0,1.0,0.0,1.184477120637894,0.0,0.0,0.8242130696773531,0.0,-0.382474905517553,2.3369428709149362,0.0,0.0,3.2872767984867095,0.0,0.0,3.173005038499832,0.0,0.0,2.221630250662565,0.0,0.0,1.452780005335808,0.0,0.0,0.8682295560836795,0.0,0.0,2.1423928827047347,0.0,0.0,3.186854660511017,0.0,0.0
128,2.0,1.0,0.0,3.1545705676078795,0.0,0.0,2.586978828907013,0.0,0.0,2.901664507389069,0.0,0.0,0.8272711336612704,0.0,-0.375292993944122,1.2240160763263703,0.0,0.0,1.3121240556240084,0.0,0.0,0.8775105237960819,0.0,0.0,1.9764741696417332,0.0,0.0,2.8919936299324034,0.0,0.0,2.318078275024891,0.0,0.0
129,2.0,1.0,0.0,1.9455103129148483,0.0,0.0,2.2847732841968535,0.0,0.0,1.0706275045871736,0.0,0.0,1.164973729848862,0.0,0.0,2.6533061802387237,0.0,0.0,1.3855809748172763,0.0,0.0,3.276119738817215,0.0,0.0,0.9926299810409549,0.0,-0.01479435509754688,1.4422248959541322,0.0,0.0,2.923245298862457,0.0,0.0
130,2.0,1.0,0.24223379999597178,3.1922136723995207,0.0,0.0,2.619567558169365,0.0,0.0,1.3037168204784395,0.0,0.0,2.4032857194542885,0.0,0.0,2.27400967925787,0.0,0.0,3.0824235498905184,0.0,0.0,1.1295023262500765,0.0,0.24223379999597178,3.1806302070617676,0.0,0.0,1.4547292053699494,0.0,0.0,2.4758191406726837,0.0,0.0
131,2.0,1.0,0.8360772975516367,1.5951263129711153,0.0,0.8360772975516367,2.0899201137013734,0.0,0.0,2.5545380979776384,0.0,0.0,3.255188977718353,0.0,0.0,3.271900779008865,0.0,0.0,2.831688183546066,0.0,0.0,3.3543678522109985,0.0,0.0,2.219626045227051,0.0,0.0,2.9878967821598055,0.0,0.0,3.3120516419410704,0.0,0.0
132,2.0,1.0,0.0,1.7679738759994508,0.0,0.0,1.33583300113678,0.0,0.0,0.8228585362434391,0.0,-0.38566202569493885,3.177583301067352,0.0,0.0,0.9845425307750704,0.0,0.0,2.8683960318565367,0.0,0.0,1.0027880907058717,0.0,0.0,1.0663166463375093,0.0,0.0,3.132007950544357,0.0,0.0,1.4808139115571977,0.0,0.0
133,2.0,1.0,0.0,1.692100089788437,0.0,0.0,3.0602919101715087,0.0,0.0,1.4544617235660555,0.0,0.0,2.207102209329605,0.0,0.0,0.8764158785343172,0.0,-0.2624412780098102,2.746040463447571,0.0,0.0,2.8255020081996918,0.0,0.0,1.5753868609666826,0.0,0.0,0.9781033635139467,0.0,0.0,2.3618384182453154,0.0,0.0
134,2.0,1.0,0.0,3.3461427092552185,0.0,0.0,2.8892159879207613,0.0,0.0,1.478075632452965,0.0,0.0,1.9932451605796815,0.0,0.0,1.0847193479537967,0.0,0.0,3.234831070899963,0.0,0.0,0.8921653032302859,0.0,0.0,0.8902564346790316,0.0,-0.2315307807712945,2.214521274715662,0.0,0.0,1.0322640120983126,0.0,0.0
135,2.0,1.0,0.9830142276081754,2.583228814601898,0.0,0.0,2.080640493519604,0.0,0.0,2.8976361632347105,0.0,0.0,2.2341215424239635,0.0,0.0,2.4720950067043304,0.0,0.0,3.047455495595932,0.0,0.0,1.8696705237030984,0.0,0.9830142276081754,3.3550229966640472,0.0,0.0,2.9913526594638826,0.0,0.0,3.277754384279251,0.0,0.0
136,2.0,1.0,0.0,0.9619197070598604,0.0,-0.07761069459068604,2.2232254460453986,0.0,0.0,3.3345188736915587,0.0,0.0,1.9567367225885393,0.0,0.0,3.092628538608551,0.0,0.0,2.908671337366104,0.0,0.0,1.0674566984176639,0.0,0.0,2.922301208972931,0.0,0.0,2.2428450755774976,0.0,0.0,2.5274760991334917,0.0,0.0
137,2.0,1.0,0.0,1.2876266121864322,0.0,0.0,1.5305189579725267,0.0,0.0,2.085128390416503,0.0,0.0,2.1397315714508296,0.0,0.0,2.9336732149124147,0.0,0.0,2.3524011224508286,0.0,0.0,3.00215460062027,0.0,0.0,2.3956872835755347,0.0,0.0,2.259082139283419,0.0,0.0,0.9874583303928377,0.0,-0.025240632690859813
138,2.0,1.0,0.21089032211685257,2.4592474728822706,0.0,0.0,2.5756355702877043,0.0,0.0,2.8655006110668184,0.0,0.0,2.661941650509834,0.0,0.0,3.2399645209312435,0.0,0.0,3.2673296451568605,0.0,0.0,2.34398825019598,0.0,0.0,1.331116193532944,0.0,0.0,1.1116815447807316,0.0,0.21089032211685257,2.807376319169998,0.0,0.0
139,2.0,1.0,0.0,0.9605179071426395,0.0,0.0,1.8045119911432268,0.0,0.0,1.4843127936124803,0.0,0.0,2.272959510982037,0.0,0.0,1.3076479971408848,0.0,0.0,3.017638403177261,0.0,0.0,2.9683789789676664,0.0,0.0,3.3769699096679684,0.0,0.0,3.342254692316055,0.0,0.0,0.8357867717742922,0.0,-0.35539244077572407
140,2.0,1.0,0.05748533930850039,1.1489088594913484,0.0,0.0,3.349138629436493,0.0,0.0,1.3430760860443116,0.0,0.0,2.220676261931658,0.0,0.0,1.1720912873744966,0.0,0.0,3.190408247709274,0.0,0.0,3.119990873336792,0.0,0.0,1.113171136379242,0.0,0.0,1.0291680574417117,0.0,0.05748533930850039,2.373682217299938,0.0,0.0
141,2.0,1.0,0.0,2.4812305718660355,0.0,0.0,1.238619250059128,0.0,0.0,3.177309775352478,0.0,0.0,2.9574966073036193,0.0,0.0,3.146834826469421,0.0,0.0,3.0316573321819305,0.0,0.0,1.2592064380645756,0.0,0.0,1.0823185980319978,0.0,0.0,2.9266568541526796,0.0,0.0,0.8280090332031254,0.0,-0.3735628262534729
142,2.0,1.0,0.2538765778894211,2.966580992937088,0.0,0.0,1.7028878122568132,0.0,0.0,2.090242336364463,0.0,0.0,2.1897549353539945,0.0,0.0,2.5835411995649338,0.0,0.0,2.399452659487724,0.0,0.0,1.5232668459415437,0.0,0.0,2.6826639741659166,0.0,0.0,1.13621563911438,0.0,0.2538765778894211,2.0600891476497054,0.0,0.0
143,2.0,1.0,0.0,2.5427811414003374,0.0,0.0,3.1471719682216643,0.0,0.0,1.6806671023368838,0.0,0.0,0.96756386756897,0.0,0.0,2.086381309386343,0.0,0.0,0.8704271376132968,0.0,-0.27593485144048985,3.2739595830440518,0.0,0.0,2.2785672530531884,0.0,0.0,0.9526973962783816,0.0,0.0,3.0106466829776766,0.0,0.0
144,2.0,1.0,0.1276840205666474,2.0034514762461186,0.0,0.0,1.0660214245319368,0.0,0.1276840205666474,1.2660753428936007,0.0,0.0,1.37342643737793,0.0,0.0,3.2444133043289183,0.0,0.0,2.669010120630264,0.0,0.0,1.3809491693973543,0.0,0.0,1.7555868417024614,0.0,0.0,1.2783345639705659,0.0,0.0,1.9899488270282746,0.0,0.0
